,sub_id,ses_id,volume_path,judge_code,score
128,NDARBM037ZM7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBM037ZM7/ses-VNav/anat/sub-NDARBM037ZM7_ses-VNav_T1w.nii.gz,eS6M6BKU,3
129,NDARHT174HGE,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHT174HGE/ses-HCP/anat/sub-NDARHT174HGE_ses-HCP_T1w.nii.gz,eS6M6BKU,2
130,NDARKL778XGD,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKL778XGD/ses-HCP/anat/sub-NDARKL778XGD_ses-HCP_T1w.nii.gz,eS6M6BKU,2
131,NDARBP713ZWA,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBP713ZWA/ses-VNav/anat/sub-NDARBP713ZWA_ses-VNav_T1w.nii.gz,eS6M6BKU,3
132,NDARMP468WRG,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMP468WRG/ses-HCP/anat/sub-NDARMP468WRG_ses-HCP_T1w.nii.gz,eS6M6BKU,2
133,NDARJW326UED,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARJW326UED/ses-VNav/anat/sub-NDARJW326UED_ses-VNav_T1w.nii.gz,eS6M6BKU,2
134,NDARAY665GWN,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAY665GWN/ses-HCP/anat/sub-NDARAY665GWN_ses-HCP_T1w.nii.gz,eS6M6BKU,3
135,NDARBW971DCW,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBW971DCW/ses-VNav/anat/sub-NDARBW971DCW_ses-VNav_T1w.nii.gz,eS6M6BKU,2
136,NDARZL222KVA,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARZL222KVA/ses-HCP/anat/sub-NDARZL222KVA_ses-HCP_T1w.nii.gz,eS6M6BKU,2
137,NDARZA879DJG,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARZA879DJG/ses-VNav/anat/sub-NDARZA879DJG_ses-VNav_T1w.nii.gz,eS6M6BKU,2
138,NDARCJ014BCH,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCJ014BCH/ses-VNav/anat/sub-NDARCJ014BCH_ses-VNav_T1w.nii.gz,eS6M6BKU,2
139,NDARFL595DNJ,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFL595DNJ/ses-HCP/anat/sub-NDARFL595DNJ_ses-HCP_T1w.nii.gz,eS6M6BKU,3
140,NDARAZ885REB,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAZ885REB/ses-HCP/anat/sub-NDARAZ885REB_ses-HCP_T1w.nii.gz,eS6M6BKU,1
141,NDARZT581RNV,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARZT581RNV/ses-HCP/anat/sub-NDARZT581RNV_ses-HCP_T1w.nii.gz,eS6M6BKU,0
142,NDARPV423ECQ,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPV423ECQ/ses-HCP/anat/sub-NDARPV423ECQ_ses-HCP_T1w.nii.gz,eS6M6BKU,2
143,NDARDW252TCB,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDW252TCB/ses-HCP/anat/sub-NDARDW252TCB_ses-HCP_T1w.nii.gz,eS6M6BKU,3
144,NDARXG697BTX,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARXG697BTX/ses-HCP/anat/sub-NDARXG697BTX_ses-HCP_T1w.nii.gz,eS6M6BKU,1
145,NDARWK605KC3,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWK605KC3/ses-HCP/anat/sub-NDARWK605KC3_ses-HCP_T1w.nii.gz,eS6M6BKU,4
146,NDARPT644BF7,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPT644BF7/ses-HCP/anat/sub-NDARPT644BF7_ses-HCP_T1w.nii.gz,eS6M6BKU,2
147,NDARYB099EL3,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARYB099EL3/ses-HCP/anat/sub-NDARYB099EL3_ses-HCP_T1w.nii.gz,eS6M6BKU,2
148,NDARNB818FWK,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNB818FWK/ses-VNav/anat/sub-NDARNB818FWK_ses-VNav_T1w.nii.gz,eS6M6BKU,4
149,NDARPU981GWF,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPU981GWF/ses-VNav/anat/sub-NDARPU981GWF_ses-VNav_T1w.nii.gz,eS6M6BKU,2
150,NDARUZ408MRL,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUZ408MRL/ses-VNav/anat/sub-NDARUZ408MRL_ses-VNav_T1w.nii.gz,eS6M6BKU,2
151,NDARKZ632KF0,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKZ632KF0/ses-HCP/anat/sub-NDARKZ632KF0_ses-HCP_T1w.nii.gz,eS6M6BKU,3
152,NDARDE769PHW,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDE769PHW/ses-HCP/anat/sub-NDARDE769PHW_ses-HCP_T1w.nii.gz,eS6M6BKU,3
153,NDARHU018AT3,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHU018AT3/ses-HCP/anat/sub-NDARHU018AT3_ses-HCP_T1w.nii.gz,eS6M6BKU,2
154,NDARYH501UH3,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARYH501UH3/ses-VNav/anat/sub-NDARYH501UH3_ses-VNav_T1w.nii.gz,eS6M6BKU,2
155,NDARBV198EKU,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBV198EKU/ses-HCP/anat/sub-NDARBV198EKU_ses-HCP_T1w.nii.gz,eS6M6BKU,0
156,NDARCY741VVX,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCY741VVX/ses-HCP/anat/sub-NDARCY741VVX_ses-HCP_T1w.nii.gz,eS6M6BKU,0
157,NDARKN742LEV,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKN742LEV/ses-VNav/anat/sub-NDARKN742LEV_ses-VNav_T1w.nii.gz,eS6M6BKU,2
158,NDARRE588NRM,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARRE588NRM/ses-HCP/anat/sub-NDARRE588NRM_ses-HCP_T1w.nii.gz,eS6M6BKU,2
159,NDARVC882UMT,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVC882UMT/ses-VNav/anat/sub-NDARVC882UMT_ses-VNav_T1w.nii.gz,eS6M6BKU,2
160,NDARAC589YMB,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAC589YMB/ses-VNav/anat/sub-NDARAC589YMB_ses-VNav_T1w.nii.gz,eS6M6BKU,2
161,NDARPA699GD3,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPA699GD3/ses-VNav/anat/sub-NDARPA699GD3_ses-VNav_T1w.nii.gz,eS6M6BKU,2
162,NDARGY381RCN,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGY381RCN/ses-VNav/anat/sub-NDARGY381RCN_ses-VNav_T1w.nii.gz,eS6M6BKU,2
163,NDARNT858ZU2,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNT858ZU2/ses-HCP/anat/sub-NDARNT858ZU2_ses-HCP_T1w.nii.gz,eS6M6BKU,2
164,NDARFC058FU4,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFC058FU4/ses-VNav/anat/sub-NDARFC058FU4_ses-VNav_T1w.nii.gz,eS6M6BKU,2
165,NDARFM006EM0,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFM006EM0/ses-HCP/anat/sub-NDARFM006EM0_ses-HCP_T1w.nii.gz,eS6M6BKU,2
166,NDARKK117YX5,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKK117YX5/ses-HCP/anat/sub-NDARKK117YX5_ses-HCP_T1w.nii.gz,eS6M6BKU,2
167,NDARMA273ZL6,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMA273ZL6/ses-VNav/anat/sub-NDARMA273ZL6_ses-VNav_T1w.nii.gz,eS6M6BKU,2
168,NDARNF439YDW,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNF439YDW/ses-HCP/anat/sub-NDARNF439YDW_ses-HCP_T1w.nii.gz,eS6M6BKU,3
169,NDARVD437JV0,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVD437JV0/ses-VNav/anat/sub-NDARVD437JV0_ses-VNav_T1w.nii.gz,eS6M6BKU,3
170,NDARHT174HGE,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHT174HGE/ses-VNav/anat/sub-NDARHT174HGE_ses-VNav_T1w.nii.gz,eS6M6BKU,2
171,NDARAG798WM7,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAG798WM7/ses-HCP/anat/sub-NDARAG798WM7_ses-HCP_T1w.nii.gz,eS6M6BKU,2
172,NDARWY995ZKT,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWY995ZKT/ses-HCP/anat/sub-NDARWY995ZKT_ses-HCP_T1w.nii.gz,eS6M6BKU,4
173,NDARJJ173BRX,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARJJ173BRX/ses-VNav/anat/sub-NDARJJ173BRX_ses-VNav_T1w.nii.gz,eS6M6BKU,2
174,NDARVV095CTT,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVV095CTT/ses-HCP/anat/sub-NDARVV095CTT_ses-HCP_T1w.nii.gz,eS6M6BKU,2
175,NDARWD381KZF,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWD381KZF/ses-VNav/anat/sub-NDARWD381KZF_ses-VNav_T1w.nii.gz,eS6M6BKU,2
176,NDARCL601WXZ,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCL601WXZ/ses-VNav/anat/sub-NDARCL601WXZ_ses-VNav_T1w.nii.gz,eS6M6BKU,2
177,NDARGY639ANB,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGY639ANB/ses-HCP/anat/sub-NDARGY639ANB_ses-HCP_T1w.nii.gz,eS6M6BKU,2
178,NDARVN232MNL,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVN232MNL/ses-HCP/anat/sub-NDARVN232MNL_ses-HCP_T1w.nii.gz,eS6M6BKU,2
179,NDARXN325JBD,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARXN325JBD/ses-HCP/anat/sub-NDARXN325JBD_ses-HCP_T1w.nii.gz,eS6M6BKU,3
180,NDARHD079LCL,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHD079LCL/ses-VNav/anat/sub-NDARHD079LCL_ses-VNav_T1w.nii.gz,eS6M6BKU,2
181,NDARDK635CD2,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDK635CD2/ses-VNav/anat/sub-NDARDK635CD2_ses-VNav_T1w.nii.gz,eS6M6BKU,3
182,NDARHV260FPW,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHV260FPW/ses-VNav/anat/sub-NDARHV260FPW_ses-VNav_T1w.nii.gz,eS6M6BKU,4
183,NDARMN151FLL,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMN151FLL/ses-VNav/anat/sub-NDARMN151FLL_ses-VNav_T1w.nii.gz,eS6M6BKU,2
184,NDARTM826GNP,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARTM826GNP/ses-VNav/anat/sub-NDARTM826GNP_ses-VNav_T1w.nii.gz,eS6M6BKU,5
185,NDARYM419LL5,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARYM419LL5/ses-VNav/anat/sub-NDARYM419LL5_ses-VNav_T1w.nii.gz,eS6M6BKU,0
186,NDARZX442LFQ,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARZX442LFQ/ses-VNav/anat/sub-NDARZX442LFQ_ses-VNav_T1w.nii.gz,eS6M6BKU,3
187,NDARWH029PET,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWH029PET/ses-VNav/anat/sub-NDARWH029PET_ses-VNav_T1w.nii.gz,eS6M6BKU,2
188,NDARPT417LW6,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPT417LW6/ses-VNav/anat/sub-NDARPT417LW6_ses-VNav_T1w.nii.gz,eS6M6BKU,2
189,NDARPZ019KKN,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPZ019KKN/ses-HCP/anat/sub-NDARPZ019KKN_ses-HCP_T1w.nii.gz,eS6M6BKU,2
190,NDARJP954CE7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARJP954CE7/ses-VNav/anat/sub-NDARJP954CE7_ses-VNav_T1w.nii.gz,eS6M6BKU,1
191,NDARBK739HXR,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBK739HXR/ses-VNav/anat/sub-NDARBK739HXR_ses-VNav_T1w.nii.gz,eS6M6BKU,1
192,NDARJB132JDC,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARJB132JDC/ses-VNav/anat/sub-NDARJB132JDC_ses-VNav_T1w.nii.gz,eS6M6BKU,4
193,NDARWA570DNL,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWA570DNL/ses-HCP/anat/sub-NDARWA570DNL_ses-HCP_T1w.nii.gz,eS6M6BKU,4
194,NDARDR898FMV,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDR898FMV/ses-VNav/anat/sub-NDARDR898FMV_ses-VNav_T1w.nii.gz,eS6M6BKU,2
195,NDARCE912ZXW,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCE912ZXW/ses-VNav/anat/sub-NDARCE912ZXW_ses-VNav_T1w.nii.gz,eS6M6BKU,2
196,NDARMV198XGY,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMV198XGY/ses-VNav/anat/sub-NDARMV198XGY_ses-VNav_T1w.nii.gz,eS6M6BKU,2
197,NDARKU213TUX,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKU213TUX/ses-VNav/anat/sub-NDARKU213TUX_ses-VNav_T1w.nii.gz,eS6M6BKU,2
198,NDARNP962TJK,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNP962TJK/ses-VNav/anat/sub-NDARNP962TJK_ses-VNav_T1w.nii.gz,eS6M6BKU,3
199,NDARUM301RDE,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUM301RDE/ses-HCP/anat/sub-NDARUM301RDE_ses-HCP_T1w.nii.gz,eS6M6BKU,2
200,NDARBN695TM7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBN695TM7/ses-VNav/anat/sub-NDARBN695TM7_ses-VNav_T1w.nii.gz,eS6M6BKU,2
201,NDARNL469LJH,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNL469LJH/ses-VNav/anat/sub-NDARNL469LJH_ses-VNav_T1w.nii.gz,eS6M6BKU,3
202,NDARBX443ZLU,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBX443ZLU/ses-VNav/anat/sub-NDARBX443ZLU_ses-VNav_T1w.nii.gz,eS6M6BKU,2
203,NDARPA414ARE,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPA414ARE/ses-HCP/anat/sub-NDARPA414ARE_ses-HCP_T1w.nii.gz,eS6M6BKU,3
204,NDARMC688WLU,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMC688WLU/ses-HCP/anat/sub-NDARMC688WLU_ses-HCP_T1w.nii.gz,eS6M6BKU,2
205,NDARPP806NL2,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARPP806NL2/ses-VNav/anat/sub-NDARPP806NL2_ses-VNav_T1w.nii.gz,eS6M6BKU,2
206,NDARVA602LMV,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVA602LMV/ses-HCP/anat/sub-NDARVA602LMV_ses-HCP_T1w.nii.gz,eS6M6BKU,2
207,NDARGJ392ACY,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGJ392ACY/ses-VNav/anat/sub-NDARGJ392ACY_ses-VNav_T1w.nii.gz,eS6M6BKU,2
208,NDARND445LCA,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARND445LCA/ses-HCP/anat/sub-NDARND445LCA_ses-HCP_T1w.nii.gz,eS6M6BKU,2
209,NDARAG798WM7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAG798WM7/ses-VNav/anat/sub-NDARAG798WM7_ses-VNav_T1w.nii.gz,eS6M6BKU,2
210,NDARVX769HEQ,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVX769HEQ/ses-HCP/anat/sub-NDARVX769HEQ_ses-HCP_T1w.nii.gz,eS6M6BKU,2
211,NDARRE588NRM,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARRE588NRM/ses-VNav/anat/sub-NDARRE588NRM_ses-VNav_T1w.nii.gz,eS6M6BKU,2
212,NDARLD071YA7,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARLD071YA7/ses-HCP/anat/sub-NDARLD071YA7_ses-HCP_T1w.nii.gz,eS6M6BKU,2
213,NDARZT876LP6,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARZT876LP6/ses-HCP/anat/sub-NDARZT876LP6_ses-HCP_T1w.nii.gz,eS6M6BKU,1
214,NDARAC589YMB,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAC589YMB/ses-HCP/anat/sub-NDARAC589YMB_ses-HCP_T1w.nii.gz,eS6M6BKU,2
215,NDARCD928TA7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCD928TA7/ses-VNav/anat/sub-NDARCD928TA7_ses-VNav_T1w.nii.gz,eS6M6BKU,2
216,NDARHB988MYK,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHB988MYK/ses-VNav/anat/sub-NDARHB988MYK_ses-VNav_T1w.nii.gz,eS6M6BKU,2
217,NDARRH574YPF,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARRH574YPF/ses-VNav/anat/sub-NDARRH574YPF_ses-VNav_T1w.nii.gz,eS6M6BKU,1
218,NDARNV094DMP,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNV094DMP/ses-VNav/anat/sub-NDARNV094DMP_ses-VNav_T1w.nii.gz,eS6M6BKU,3
219,NDARUX098MT5,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUX098MT5/ses-VNav/anat/sub-NDARUX098MT5_ses-VNav_T1w.nii.gz,eS6M6BKU,2
220,NDARCF777CT1,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCF777CT1/ses-HCP/anat/sub-NDARCF777CT1_ses-HCP_T1w.nii.gz,eS6M6BKU,2
221,NDARUW215TG0,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUW215TG0/ses-HCP/anat/sub-NDARUW215TG0_ses-HCP_T1w.nii.gz,eS6M6BKU,3
222,NDARJW691ZFR,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARJW691ZFR/ses-VNav/anat/sub-NDARJW691ZFR_ses-VNav_T1w.nii.gz,eS6M6BKU,1
223,NDARDY934WXW,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDY934WXW/ses-HCP/anat/sub-NDARDY934WXW_ses-HCP_T1w.nii.gz,eS6M6BKU,2
224,NDARUZ795GRG,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUZ795GRG/ses-HCP/anat/sub-NDARUZ795GRG_ses-HCP_T1w.nii.gz,eS6M6BKU,2
225,NDARDT550XYX,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARDT550XYX/ses-VNav/anat/sub-NDARDT550XYX_ses-VNav_T1w.nii.gz,eS6M6BKU,2
226,NDARUZ056AC3,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARUZ056AC3/ses-HCP/anat/sub-NDARUZ056AC3_ses-HCP_T1w.nii.gz,eS6M6BKU,3
227,NDAREL751LME,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDAREL751LME/ses-VNav/anat/sub-NDAREL751LME_ses-VNav_T1w.nii.gz,eS6M6BKU,0
228,NDARCC491MHH,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCC491MHH/ses-HCP/anat/sub-NDARCC491MHH_ses-HCP_T1w.nii.gz,eS6M6BKU,2
229,NDARFR630AAD,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFR630AAD/ses-HCP/anat/sub-NDARFR630AAD_ses-HCP_T1w.nii.gz,eS6M6BKU,2
230,NDARYR958FZ9,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARYR958FZ9/ses-VNav/anat/sub-NDARYR958FZ9_ses-VNav_T1w.nii.gz,eS6M6BKU,2
231,NDARCY741VVX,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARCY741VVX/ses-VNav/anat/sub-NDARCY741VVX_ses-VNav_T1w.nii.gz,eS6M6BKU,0
232,NDARAZ532KK0,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARAZ532KK0/ses-HCP/anat/sub-NDARAZ532KK0_ses-HCP_T1w.nii.gz,eS6M6BKU,2
233,NDAREK862TN1,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDAREK862TN1/ses-HCP/anat/sub-NDAREK862TN1_ses-HCP_T1w.nii.gz,eS6M6BKU,2
234,NDARFJ087KP2,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFJ087KP2/ses-HCP/anat/sub-NDARFJ087KP2_ses-HCP_T1w.nii.gz,eS6M6BKU,1
235,NDARLD243KRE,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARLD243KRE/ses-VNav_run-04/anat/sub-NDARLD243KRE_ses-VNav_run-04_T1w.nii.gz,eS6M6BKU,2
236,NDARRJ938NT7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARRJ938NT7/ses-VNav/anat/sub-NDARRJ938NT7_ses-VNav_T1w.nii.gz,eS6M6BKU,2
237,NDARXL801JVG,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARXL801JVG/ses-HCP/anat/sub-NDARXL801JVG_ses-HCP_T1w.nii.gz,eS6M6BKU,0
238,NDARWY550FH5,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARWY550FH5/ses-HCP/anat/sub-NDARWY550FH5_ses-HCP_T1w.nii.gz,eS6M6BKU,0
239,NDARGJ317VC9,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGJ317VC9/ses-VNav/anat/sub-NDARGJ317VC9_ses-VNav_T1w.nii.gz,eS6M6BKU,2
240,NDAREA860NEX,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDAREA860NEX/ses-VNav/anat/sub-NDAREA860NEX_ses-VNav_T1w.nii.gz,eS6M6BKU,2
241,NDARFC405UUZ,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARFC405UUZ/ses-HCP/anat/sub-NDARFC405UUZ_ses-HCP_T1w.nii.gz,eS6M6BKU,2
242,NDARVA281NVV,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARVA281NVV/ses-HCP/anat/sub-NDARVA281NVV_ses-HCP_T1w.nii.gz,eS6M6BKU,4
243,NDARKL718YE8,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARKL718YE8/ses-VNav/anat/sub-NDARKL718YE8_ses-VNav_T1w.nii.gz,eS6M6BKU,2
244,NDARBL990KHP,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARBL990KHP/ses-VNav/anat/sub-NDARBL990KHP_ses-VNav_T1w.nii.gz,eS6M6BKU,2
245,NDARLL176DJR,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARLL176DJR/ses-HCP/anat/sub-NDARLL176DJR_ses-HCP_T1w.nii.gz,eS6M6BKU,2
246,NDARGY653XW3,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGY653XW3/ses-HCP/anat/sub-NDARGY653XW3_ses-HCP_T1w.nii.gz,eS6M6BKU,3
247,NDARRV843HGK,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARRV843HGK/ses-VNav/anat/sub-NDARRV843HGK_ses-VNav_T1w.nii.gz,eS6M6BKU,2
248,NDARNM364WVH,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARNM364WVH/ses-VNav/anat/sub-NDARNM364WVH_ses-VNav_T1w.nii.gz,eS6M6BKU,3
249,NDARMU461UD4,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMU461UD4/ses-HCP/anat/sub-NDARMU461UD4_ses-HCP_T1w.nii.gz,eS6M6BKU,2
250,NDARGX966WLG,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGX966WLG/ses-VNav/anat/sub-NDARGX966WLG_ses-VNav_T1w.nii.gz,eS6M6BKU,2
251,NDARTG982UC3,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARTG982UC3/ses-VNav/anat/sub-NDARTG982UC3_ses-VNav_T1w.nii.gz,eS6M6BKU,2
252,NDARHE260GG4,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARHE260GG4/ses-HCP/anat/sub-NDARHE260GG4_ses-HCP_T1w.nii.gz,eS6M6BKU,2
253,NDARLD071YA7,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARLD071YA7/ses-VNav/anat/sub-NDARLD071YA7_ses-VNav_T1w.nii.gz,eS6M6BKU,2
254,NDARMZ981YUK,VNav,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARMZ981YUK/ses-VNav/anat/sub-NDARMZ981YUK_ses-VNav_T1w.nii.gz,eS6M6BKU,2
255,NDARGY381RCN,HCP,/run/media/chbricout/E7DC-E5A9/Site-CUNY/sub-NDARGY381RCN/ses-HCP/anat/sub-NDARGY381RCN_ses-HCP_T1w.nii.gz,eS6M6BKU,3
